"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BYGPRA7H","journalArticle","2021","Baker, James; Winters, Jane; Howard, Sharon; Turkel, William J.; Guedes, Maria; Freire, Elizabeth","Preservar os seus dados de investigação","The Programming Historian em português","","2753-9296","10.46430/phpt0001","https://programminghistorian.org/pt/licoes/preservar-os-seus-dados-de-investigacao","Esta lição irá sugerir maneiras pelas quais os historiadores podem documentar e estruturar os seus dados de pesquisa, a fim de garantir que continuem sendo acessíveis no futuro.","2021-01-29","2021-05-12 22:07:19","2022-11-04 11:11:33","2021-05-12 22:07:19","","","1","","","","","","","","","","","pt","","","","","DOI.org (Crossref)","","","","","","HEMDIG FRAMEWORK; data management","","Crymble, Adam; Paulino, Joana Vieira","","Cavalcanti, Márcia T.","Winters, Jane; Howard, Sharon; Turkel, William J.; Guedes, Maria; Freire, Elizabeth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PCFC5EGD","book","2004","Sekine, Satoshi","Named entity: History and future","","","","","","","2004","2020-09-25 17:45:07","2022-11-04 11:11:33","","","","","","","","Named entity","","","","","","","","","","","","Google Scholar","","","","/home/ebn/Zotero/storage/5TRCV8P5/Sekine - 2004 - Named entity History and future.pdf","","HEMDIG FRAMEWORK; NER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T8DDR4WD","conferencePaper","2019","Martínek, J.; Lenc, L.; Král, P.; Nicolaou, A.; Christlein, V.","Hybrid Training Data for Historical Text OCR","2019 International Conference on Document Analysis and Recognition (ICDAR)","","","10.1109/ICDAR.2019.00096","","Current optical character recognition (OCR) systems commonly make use of recurrent neural networks (RNN) that process whole text lines. Such systems avoid the task of character segmentation necessary for character-based approaches. A disadvantage of this approach is a need of a large amount of annotated data. This can be solved by sing generated synthetic data instead of costly manually annotated ones. Unfortunately, such data is often not suitable for historical documents particularly for quality reasons. This work presents a hybrid approach for generating annotated data for OCR at a low cost. We first collect a small dataset of isolated characters from historical document images. Then, we generate historical looking text lines from the generated characters. Another contribution lies in the design and implementation of an OCR system based on a convolutional-LSTM network. We first pre-train this system on hybrid data. Afterwards, the network is fine-tuned with real printed text lines. We demonstrate that this training strategy is efficient for obtaining state-of-the-art results. We also show that the score of the proposed system is comparable or even better in comparison to several state-of-the-art systems.","2019-09","2021-01-05 17:29:17","2022-11-04 11:11:33","","565-570","","","","","","","","","","","","","","","","","","IEEE Xplore","","ISSN: 2379-2140","","/home/ebn/Zotero/storage/JAYHNVQV/8978139.html; /home/ebn/pCloudDrive/zot_library/undefined/2019/martínek_et_al_2019_hybrid_training_data_for_historical_text_ocr.pdf","","HEMDIG FRAMEWORK; historical documents; neural networks; OCR","annotated data; character segmentation; character-based approaches; CNN, Hybrid Training, Historical Documents, LSTM, Neural Networks, OCR; convolutional-LSTM network; document image processing; generated characters; historical document images; historical looking text lines; historical text OCR; history; hybrid data; Hybrid power systems; hybrid training data; image segmentation; Image segmentation; isolated characters; learning (artificial intelligence); natural language processing; OCR system; optical character recognition; Optical character recognition software; optical character recognition systems; printed text lines; quality reasons; recurrent neural nets; recurrent neural networks; Recurrent neural networks; text analysis; Text recognition; Tools; Training; training strategy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019 International Conference on Document Analysis and Recognition (ICDAR)","","","","","","","","","","","","","","",""
"5CRB8YZ3","journalArticle","2020","Souza, Fábio; Nogueira, Rodrigo; Lotufo, Roberto","Portuguese Named Entity Recognition using BERT-CRF","arXiv:1909.10649 [cs]","","","","http://arxiv.org/abs/1909.10649","Recent advances in language representation using neural networks have made it viable to transfer the learned internal states of a trained model to downstream natural language processing tasks, such as named entity recognition (NER) and question answering. It has been shown that the leverage of pre-trained language models improves the overall performance on many tasks and is highly beneficial when labeled data is scarce. In this work, we train Portuguese BERT models and employ a BERT-CRF architecture to the NER task on the Portuguese language, combining the transfer capabilities of BERT with the structured predictions of CRF. We explore feature-based and fine-tuning training strategies for the BERT model. Our fine-tuning approach obtains new state-of-the-art results on the HAREM I dataset, improving the F1-score by 1 point on the selective scenario (5 NE classes) and by 4 points on the total scenario (10 NE classes).","2020-02-27","2020-11-09 15:58:44","2022-11-04 11:11:33","2020-11-09 15:58:43","","","","","","","","","","","","","","","","","","","arXiv.org","","arXiv: 1909.10649","","/home/ebn/pCloudDrive/zot_library/arXiv1909.10649 [cs]/2020/souza_et_al_2020_portuguese_named_entity_recognition_using_bert-crf.pdf","","HEMDIG FRAMEWORK; NER; BERT; machine learning; information retrieval; portuguese","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9BLZCERI","book","2020","d’Andréa, Carlos Frederico de Brito","Pesquisando plataformas online: conceitos e métodos","","9786556300092","","","http://repositorio.ufba.br/ri/handle/ri/32043","A obra visa introduzir os Estudos de Plataforma, um campo de estudos que, desde o início da década de 2010, discute as especificidades políticas e materiais das mídias sociais e de outras plataformas online. Datificação,  algoritmos, governança e os modelos de negócio das plataformas são algumas das dimensões sintetizadas no livro. De modo didático, o autor apresenta um conjunto de leituras e de experimentações metodológicas conduzidas com um diversificado grupo de colaboradoras(es) no país e no exterior.","2020","2020-10-02 16:36:20","2022-11-04 11:11:33","2020-10-02 16:36:20","","","","","","","Pesquisando plataformas online","","","","","EDUFBA","","pt_BR","","","","","repositorio.ufba.br","","Accepted: 2020-07-15T14:57:15Z","","/home/ebn/pCloudDrive/zot_library/EDUFBA/2020/d’andréa_2020_pesquisando plataformas online.pdf; /home/ebn/Zotero/storage/7RK29FVD/pesquisando-plataformas-online (2).epub; /home/ebn/Zotero/storage/SJCFIDAS/32043.html","","HEMDIG FRAMEWORK; plataforms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RYVK3F3L","conferencePaper","2018","Fernandes, Ivo; Cardoso, Henrique Lopes; Oliveira, Eugenio","Applying Deep Neural Networks to Named Entity Recognition in Portuguese Texts","2018 Fifth International Conference on Social Networks Analysis, Management and Security (SNAMS)","","","","","","2018","2020-09-25 18:00:43","2022-11-04 11:11:33","","284–289","","","","","","","","","","","IEEE","","","","","","","Google Scholar","","","","/home/ebn/pCloudDrive/zot_library/IEEE/2018/fernandeset al_2018_applying deep neural networks to named entity recognition.pdf; /home/ebn/Zotero/storage/NV7RAQNA/8554782.html","","HEMDIG FRAMEWORK; NER; portuguese; deep neural networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F8NFVNUW","conferencePaper","2012","Dinarelli, Marco; Rosset, Sophie","Tree-structured named entity recognition on ocr data: Analysis, processing and results","","","","","","","2012","2020-09-25 17:48:34","2022-11-04 11:11:33","","","","","","","","Tree-structured named entity recognition on ocr data","","","","","","","","","","","","Google Scholar","","","","/home/ebn/pCloudDrive/zot_library/undefined/2012/dinarelli_rosset_2012_tree-structured named entity recognition on ocr data.pdf; /home/ebn/Zotero/storage/DUJCLWNL/Dinarelli e Rosset - 2012 - Tree-structured named entity recognition on ocr da.pdf; /home/ebn/Zotero/storage/BWEHHK29/hal-01490004.html","","HEMDIG FRAMEWORK; newspapers; OCR; NER; OCR error correction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W9IKVJFM","bookSection","2020","de Aquino Silva, Rogerio; da Silva, Luana; Dutra, Moisés Lima; de Araujo, Gustavo Medeiros","A New Entity Extraction Model Based on Journalistic Brazilian Portuguese Language to Enhance Named Entity Recognition","Data and Information in Online Environments","978-3-030-50071-9 978-3-030-50072-6","","","http://link.springer.com/10.1007/978-3-030-50072-6_5","","2020","2020-09-25 18:01:56","2022-11-04 11:11:33","2020-09-25 18:01:56","53-63","","","319","","","","","","","","Springer International Publishing","Cham","en","","","","","DOI.org (Crossref)","","Series Title: Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering DOI: 10.1007/978-3-030-50072-6_5","","/home/ebn/pCloudDrive/zot_library/Springer International Publishing/2020/de aquino silvaet al_2020_a new entity extraction model based on journalistic.pdf","","HEMDIG FRAMEWORK; NER; NLP; portuguese; brazilian portuguese; entity extraction model","","Mugnaini, Rogério","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRBHZY7K","bookSection","2015","De Wilde, Max","Improving Retrieval of Historical Content with Entity Linking","New Trends in Databases and Information Systems","978-3-319-23200-3 978-3-319-23201-0","","","http://link.springer.com/10.1007/978-3-319-23201-0_50","","2015","2020-09-25 17:53:14","2022-11-04 11:11:33","2020-09-25 17:53:14","498-504","","","539","","","","","","","","Springer International Publishing","Cham","en","","","","","DOI.org (Crossref)","","Series Title: Communications in Computer and Information Science DOI: 10.1007/978-3-319-23201-0_50","","","","HEMDIG FRAMEWORK; NER; entity linking","","Morzy, Tadeusz; Valduriez, Patrick; Bellatreche, Ladjel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNBANAX8","journalArticle","2018","Goyal, Archana; Gupta, Vishal; Kumar, Manish","Recent named entity recognition and classification techniques: a systematic review","Computer Science Review","","","","","","2018","2020-09-25 17:50:47","2022-11-04 11:11:33","","21–43","","","29","","","Recent named entity recognition and classification techniques","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","","","HEMDIG FRAMEWORK; NER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WXBFUVFU","journalArticle","2010","Huilin, Sun Zhen Wang","Overview on the advance of the research on named entity recognition","Data Analysis and Knowledge Discovery","","","","","","2010","2020-09-25 17:50:47","2022-11-04 11:11:33","","42–47","","6","26","","","","","","","","","","","","","","","Google Scholar","","","","/home/ebn/Zotero/storage/D4SIXGHU/Huilin - 2010 - Overview on the advance of the research on named e.pdf; /home/ebn/Zotero/storage/9PSQJSB8/abstract3231.html","","HEMDIG FRAMEWORK; NER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2VWNTGQT","conferencePaper","2012","Rodriquez, Kepa Joseba; Bryant, Mike; Blanke, Tobias; Luszczynska, Magdalena","Comparison of named entity recognition tools for raw OCR text.","Konvens","","","","","","2012","2020-09-25 17:45:07","2022-11-04 11:11:33","","410–414","","","","","","","","","","","","","","","","","","Google Scholar","","","","/home/ebn/pCloudDrive/zot_library/undefined/2012/rodriquez_et_al_2012_comparison_of_named_entity_recognition_tools_for_raw_ocr_text.pdf","","HEMDIG FRAMEWORK; OCR; NER; european holocaust research infrastructure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JULJ9TRJ","conferencePaper","2019","Bon, Bruno; Nowak, Krzysztof; ra Vangone, Lau","Challenges of Mass OCR-isation of Medieval Latin Texts in a Resource-Limited Project","Proceedings of the 3rd International Conference on Digital Access to Textual Cultural Heritage","978-1-4503-7194-0","","10.1145/3322905.3322925","https://doi.org/10.1145/3322905.3322925","This paper aims to present the first stage of the ANR project VELUM (Towards Innovative Ways of Visualising, Exploring and Linking Resources for Medieval Latin) which, by 2022, is intended to compile the largest representative corpus of Medieval Latin texts. The corpus, which is to comprise 150 millions tokens, is expected to provide selected texts from four centuries of Latin written production (from 800 to 1200 AD) from all across Europe. It will also cover a wide gamut of genres from theological texts to historiography, to documents and letters. In the first stage of the project, that started in the mid-2018, we are selecting the texts to be included in the corpus, basing on the metadata in the electronic database of Medieval Latin texts that is, at the moment, the largest scholarly-driven source of information of this kind available free on the Internet. Once selected, the texts are retrieved from existing collections and digital libraries. As early tests showed, less than a half of the texts already exist in interoperable formats such as TEI XML, or at least in a form that allows for easy conversion which does not require human intervention. This means that the bulk of the corpus texts has to be acquired from digital images of editions available on-line through OCR and post-processing. For both tasks, there now exists a broad range of efficient tools, and many sophisticated workflows were proposed in literature. However, the presented project is significantly limited when it comes to its resources, since one person is expected to work on controlling the process and improving OCR quality during a single year. In the presentation we would like, first, to demonstrate the workflow of the project which, at the moment, consists of the 1) image extraction from PDF files, 2) image cleaning, and its subsequent 3) OCR, followed by 4) the batch-correction of the OCR errors, and 5) the removal of the non-Latin text with a simple classifier. The tools we use are all free and open source, an important factor in a project which is low on resources but ambitious in its goals. The PDF extraction and conversion are performed with Linux 'convert' and 'pdfimages' commands. The output TIFFs are cleaned with the ""ScanTailor"", while the OCR is realised with ""Tesseract"". To save on time, the entire workflow is automated, with the human analyst verifying the quality of the output and mass-correcting OCR errors with the ""Post Correction Tool"". Apart from presenting the project and the workflow, the paper will discuss the challenges we have faced. One of the most problematic issues turned out to be the relatively disparate quality of the image files retrieved from online sources. Another factor that significantly hinders the automatic processing was the quality of text editions.","2019-05-08","2021-03-13 19:37:12","2022-11-04 11:11:33","2021-01-04","81–85","","","","","","","DATeCH2019","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/home/ebn/pCloudDrive/zot_library/Association for Computing Machinery/2019/bonet al_2019_challenges of mass ocr-isation of medieval latin texts in a.pdf","","HEMDIG FRAMEWORK; velum project","OCR; corpus; image processing; OCR error correction; Latin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S2GTSV6C","journalArticle","2006","Bolick, Cheryl Mason","Digital Archives: Democratizing the Doing of History · Digital Archiving Resources","International Journal of Social Education","","","","https://dar.cah.ucf.edu/items/show/44","This article discusses the fact that prior to the digital revolution, only scholars could study primary sources. K-12 students and teachers were relegated to the little they could get to locally because they did not have the money needed to experience primary historical sources themselves. These limitations kept many students and teachers from getting excited about research. Digital archives, however, allow anyone access to primary sources in a nonlinear environment. Because of this, archivists should strive to create digital archives from a large variety of voices. In this way, the history classroom should be radically changed to foster historical inquiry and personal connections to historical content. The article discusses a study of pre-service teachers who engaged with digital archives. They found them useful for their future classrooms, especially since they often represented the marginalized groups not represented in the textbook.","2006","2021-01-05 20:58:07","2022-11-04 11:11:33","2021-01-05 20:58:07","122-134","","1","21","","","","","","","","","","","","","","","","","","","/home/ebn/pCloudDrive/zot_library/International Journal of Social Education/2006/bolick_2006_digital_archives.pdf; /home/ebn/Zotero/storage/XRJ5LB4F/44.html","","digital archives; HEMDIG FRAMEWORK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T3VLYY7C","conferencePaper","2017","Bukhari, S. S.; Kadi, A.; Jouneh, M. A.; Mir, F. M.; Dengel, A.","anyOCR: An Open-Source OCR System for Historical Archives","2017 14th IAPR International Conference on Document Analysis and Recognition (ICDAR)","","","10.1109/ICDAR.2017.58","","Currently an intensive amount of research is going on in the field of digitizing historical archives for converting scanned document images into searchable full text. This paper presents the ""anyOCR"" system which mainly emphasize the techniques requires for digitizing a historical archive with high accuracy. It is an open-source system for the research community who can easily apply the anyOCR system for digitizing historical archives. The anyOCR system supports a complete document processing pipeline, which includes layout analysis, training OCR models and text line prediction, with an addition of intelligent and interactive layout and OCR error corrections web applications. The anyOCR system can also be used for contemporary document images containing diverse, simple to complex, layouts. This paper describes the current state of the anyOCR system, its architecture, as well as its major features. This paper also provides information about the availability, documentation, and tutorials of the anyOCR system.","2017-11","2021-01-05 17:31:37","2022-11-04 11:11:33","","305-310","","","01","","","anyOCR","","","","","","","","","","","","IEEE Xplore","","ISSN: 2379-2140","","/home/ebn/pCloudDrive/zot_library/undefined/2017/bukhari_et_al_2017_anyocr.pdf; /home/ebn/Zotero/storage/PZ5RQ3IJ/8269989.html","","HEMDIG FRAMEWORK; historical archives; image processing; OCR","anyOCR system; contemporary document images; document image processing; document processing pipeline; End-To-End Document Image Processing; error correction; Historical Archives; historical archives digitization; history; Image segmentation; Internet; Layout; layout analysis; OCR error corrections web applications; OCR System; open-source OCR system; optical character recognition; Optical character recognition software; Particle separators; Pipelines; public domain software; scanned document images; searchable full text; text line prediction; Text recognition; Training","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2017 14th IAPR International Conference on Document Analysis and Recognition (ICDAR)","","","","","","","","","","","","","","",""
"6DMPWYS2","conferencePaper","2019","Neudecker, Clemens; Baierer, Konstantin; Federbusch, Maria; Boenig, Matthias; Würzner, Kay-Michael; Hartmann, Volker; Herrmann, Elisa","OCR-D: An end-to-end open source OCR framework for historical printed documents","Proceedings of the 3rd International Conference on Digital Access to Textual Cultural Heritage","978-1-4503-7194-0","","10.1145/3322905.3322917","https://doi.org/10.1145/3322905.3322917","Various research projects were concerned with the development and adaptation of methods for OCR specifically for historical printed documents (cf. METAe [20], IMPACT [1], eMOP [9]). However, these initiatives have ended before the wide adoption of deep neural networks and, despite the various project's achievements, there remains a lack of OCR software that is a) comprehensive with regard to the challenges presented by the wide variety of historical documents and b) available as ready-to-use Free Software. The OCR-D project aims to rectify that. In this paper we introduce the background of OCR-D, the main challenges and shortcomings in the availability of open tools and resources for OCR of historical printed documents and discuss the various software modules and related components (repositories, workflows) that are being made available through OCR-D. Finally we provide an outlook to a number of remaining challenges that are not addressed by OCR-D and point out several examples for the positive community aspects arisen through the creation and sharing of open resources for historical German OCR.","2019-05-08","2021-01-05 17:31:20","2022-11-04 11:11:33","2021-01-05","53–58","","","","","","OCR-D","DATeCH2019","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","/home/ebn/pCloudDrive/zot_library/Association for Computing Machinery/2019/neudecker_et_al_2019_ocr-d.pdf","","framework; HEMDIG FRAMEWORK; OCR; ocr-d","digital libraries; digitization; historical prints; open source; optical character recognition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7EJBJJWH","journalArticle","2017","Islam, Noman; Islam, Zeeshan; Noor, Nazia","A Survey on Optical Character Recognition System","arXiv:1710.05703 [cs]","","","","http://arxiv.org/abs/1710.05703","Optical Character Recognition (OCR) has been a topic of interest for many years. It is defined as the process of digitizing a document image into its constituent characters. Despite decades of intense research, developing OCR with capabilities comparable to that of human still remains an open challenge. Due to this challenging nature, researchers from industry and academic circles have directed their attentions towards Optical Character Recognition. Over the last few years, the number of academic laboratories and companies involved in research on Character Recognition has increased dramatically. This research aims at summarizing the research so far done in the field of OCR. It provides an overview of different aspects of OCR and discusses corresponding proposals aimed at resolving issues of OCR.","2017-10-03","2020-03-09 15:17:13","2022-11-04 11:11:33","2020-03-09 15:17:12","","","","","","","","","","","","","","","","","","","arXiv.org","","arXiv: 1710.05703","","/home/ebn/Zotero/storage/UZ3ZVHN3/1710.html; /home/ebn/pCloudDrive/zot_library/arXiv1710.05703 [cs]/2017/islamet al_2017_a survey on optical character recognition system.pdf","","HEMDIG FRAMEWORK; OCR; image analysis; survey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2V4GU33I","book","2017","Chaudhuri, Arindam; Mandaviya, Krupa; Badelia, Pratixa; Ghosh (auth.), Soumya K.","Optical Character Recognition Systems for Different Languages with Soft Computing","","978-3-319-50251-9","","","","","2017","2020-03-09 15:13:11","2022-11-04 11:11:33","2020-03-09 15:13:11","","","","","","","","Studies in Fuzziness and Soft Computing 352","","","","Springer International Publishing","","","","","","","Library Genesis","","","","/home/ebn/pCloudDrive/zot_library/Springer International Publishing/2017/chaudhuriet al_2017_optical character recognition systems for different.pdf","","HEMDIG FRAMEWORK; OCR; digital tool; multilingual","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RX9TNPQ","book","2016","Bebis, George; Boyle, Richard; Parvin, Bahram; Koracin, Darko; Porikli, Fatih; Skaff, Sandra; Entezari, Alireza; Min, Jianyuan; Iwai, Daisuke; Sadagic, Amela; Scheidegger, Carlos; Isenberg (eds.), Tobias","Advances in Visual Computing: 12th International Symposium, ISVC 2016, Las Vegas, NV, USA, December 12-14, 2016, Proceedings, Part II","","978-3-319-50831-3","","","","","2016","2020-03-09 15:16:24","2022-11-04 11:11:33","2020-03-09 15:16:24","","","","","","","Advances in Visual Computing","Lecture Notes in Computer Science 10073","","","","Springer International Publishing","","","","","","","Library Genesis","","","","","","HEMDIG FRAMEWORK","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y94TX23Y","journalArticle","2020","Brasil, Eric; Nascimento, Leonardo Fernandes","História digital: reflexões a partir da Hemeroteca Digital Brasileira e do uso de CAQDAS na reelaboração da pesquisa histórica.","Revista Estudos Históricos","","2178-1494","http://dx.doi.org/10.1590/S2178-14942020000100011","http://bibliotecadigital.fgv.br/ojs/index.php/reh/article/view/79933","O presente artigo pretende discutir o papel do uso de ferramentas digitais na pesquisa e na escrita da história, refletindo sobre as transformações e os desafios no modo de produção do conhecimento na prática de investigação da ciência histórica, abordando dois aspectos fundamentais: a) o progressivo uso de fontes de pesquisa provenientes de acervos ou repositórios digitais, por meio da análise da Hemeroteca Digital Brasileira (HDB) da Biblioteca Nacional (BN); e b) a maneira como os aplicativos de análises de dados qualitativos — CAQDAS, acrônimo do inglês computer assisted qualitative data analysis software — podem servir para minimizar os problemas e as limitações gerados pelo uso inadvertido e com pouco rigor metodológico das ferramentas digitais. Aqui, utilizaremos o programa Atlas.ti como exemplo. Concluímos que a busca e a análise digital transformam não apenas a pesquisa histórica, mas possibilitam novas perguntas, problemas e respostas, impactando tanto a teoria quanto o método da disciplina.","2020-01-01","2020-02-04 01:35:31","2022-11-04 11:11:33","2020-02-04 01:35:31","196-219","","69","33","","","História digital","","","","","","","pt","Direitos autorais 2020 Revista Estudos Históricos","","","","bibliotecadigital.fgv.br","","","","/home/ebn/pCloudDrive/zot_library/Revista Estudos Históricos/2020/brasil_nascimento_2020_história_digital.pdf","","HEMDIG FRAMEWORK; newspapers; HDB; Atlas.ti","Digital history; História digital; Brazilian Digital Newspaper Library; Hemeroteca Digital Brasileira","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JM3PPUW","book","2017","Gooding, Paul","Historic newspapers in the digital age: ""search all about it!""","","978-1-4724-6338-8","","","","","2017","2020-01-27 17:07:36","2022-11-04 11:11:33","","","200","","","","","Historic newspapers in the digital age","Digital Research in the Arts and Humanities","","","","Routledge, Taylor & Francis Group","London ; New York","","","","","","Library of Congress ISBN","Z701.3.N48 G66 2017","","","/home/ebn/pCloudDrive/zot_library/Routledge, Taylor & Francis Group/2017/gooding_2017_historic newspapers in the digital age.pdf","","HEMDIG FRAMEWORK; newspapers","History; Digitization; English newspapers; Library materials","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBP5MKP4","journalArticle","2013","Gooding, P.","Mass digitization and the garbage dump: The conflicting needs of quantitative and qualitative methods","Literary and Linguistic Computing","","0268-1145, 1477-4615","10.1093/llc/fqs054","https://academic.oup.com/dsh/article-lookup/doi/10.1093/llc/fqs054","","2013-09-01","2020-01-27 17:05:59","2022-11-04 11:11:33","2020-01-27 17:05:59","425-431","","3","28","","Literary and Linguistic Computing","Mass digitization and the garbage dump","","","","","","","en","","","","","DOI.org (Crossref)","","","","/home/ebn/pCloudDrive/zot_library/Literary and Linguistic Computing/2013/gooding_2013_mass digitization and the garbage dump.pdf","","HEMDIG FRAMEWORK; google books; large-scale digitization; cultural heritage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XA3TEM77","journalArticle","2020","Liebl, Bernhard; Burghardt, Manuel","An Evaluation of DNN Architectures for Page Segmentation of Historical Newspapers","arXiv:2004.07317 [cs]","","","","http://arxiv.org/abs/2004.07317","One important and particularly challenging step in the optical character recognition (OCR) of historical documents with complex layouts, such as newspapers, is the separation of text from non-text content (e.g. page borders or illustrations). This step is commonly referred to as page segmentation. While various rule-based algorithms have been proposed, the applicability of Deep Neural Networks (DNNs) for this task recently has gained a lot of attention. In this paper, we perform a systematic evaluation of 11 different published DNN backbone architectures and 9 different tiling and scaling configurations for separating text, tables or table column lines. We also show the influence of the number of labels and the number of training pages on the segmentation quality, which we measure using the Matthews Correlation Coefficient. Our results show that (depending on the task) Inception-ResNet-v2 and EfficientNet backbones work best, vertical tiling is generally preferable to other tiling approaches, and training data that comprises 30 to 40 pages will be sufficient most of the time.","2020-04-15","2022-01-29 18:53:07","2022-11-04 11:11:33","2022-01-29 18:53:07","","","","","","","","","","","","","","en","","","","","arXiv.org","","arXiv: 2004.07317","","/home/ebn/Zotero/storage/GGS42FM5/2004.html; /home/ebn/pCloudDrive/zot_library/arXiv2004.07317 [cs]/2020/liebl_burghardt_2020_an evaluation of dnn architectures for page segmentation of.pdf","","HEMDIG FRAMEWORK; newspapers; OCR; page segmentation; deep neural networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WAA7KU6H","journalArticle","2017","Butler, James O.; Donaldson, Christopher E.; Taylor, Joanna E.; Gregory, Ian N.","Alts, Abbreviations, and AKAs: historical onomastic variation and automated named entity recognition","Journal of Map & Geography Libraries","","","","","","2017","2020-09-25 17:42:23","2022-11-04 11:11:33","","58–81","","1","13","","","Alts, Abbreviations, and AKAs","","","","","","","","","","","","Google Scholar","","Publisher: Taylor & Francis","","/home/ebn/pCloudDrive/zot_library/Journal of Map & Geography Libraries/2017/butleret al_2017_alts, abbreviations, and akas.pdf; /home/ebn/Zotero/storage/TYCIEWTQ/15420353.2017.html","","HEMDIG FRAMEWORK; NER; gazetteers; GIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25RI2NQD","conferencePaper","2007","Byrne, Kate","Nested named entity recognition in historical archive text","International Conference on Semantic Computing (ICSC 2007)","","","","","","2007","2020-09-25 17:42:23","2022-11-04 11:11:33","","589–596","","","","","","","","","","","IEEE","","","","","","","Google Scholar","","","","/home/ebn/pCloudDrive/zot_library/IEEE/2007/byrne_2007_nested named entity recognition in historical archive text.pdf; /home/ebn/Zotero/storage/7I8RFWQZ/4338398.html","","HEMDIG FRAMEWORK; NER; relation extraction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JC8ED72Y","conferencePaper","2008","Grover, Claire; Givon, Sharon; Tobin, Richard; Ball, Julian","Named Entity Recognition for Digitised Historical Texts.","LREC","","","","","","2008","2020-09-25 17:42:23","2022-11-04 11:11:33","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","/home/ebn/Zotero/storage/M7UFIGM9/Grover et al. - 2008 - Named Entity Recognition for Digitised Historical .pdf","","HEMDIG FRAMEWORK; NER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
