"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MSQWEWU3","journalArticle","2020","Zhang, X.; Wang, J.; Lu, G.; Zhang, X.","Pattern understanding and synthesis based on layout tree descriptor","Visual Computer","","01782789 (ISSN)","10.1007/s00371-019-01723-5","","Synthesis from existing examples is a promising way to generate new patterns. However, pattern synthesis is challenging because it is difficult to understand and generate complex structures in patterns. In this paper, we propose an approach based on the layout tree descriptor (LTD) to understand and synthesize patterns from existing ones. The LTD is a binary tree that parametrically describes all primitives, layouts, their dependencies and hierarchies in a pattern. The LTD can be constructed automatically with proposed instance grouping, layout recognition, hyper-primitive matching and tree merging algorithms to realize pattern understanding. To meet specialists’ requirements for detailed modification and recombination of patterns, we designed LTD operations including add, remove, replace and grafting operations to allow users to get new patterns by simply adjusting the LTDs. For stylized synthesis, we gave the computing method of LTD similarity. Therefore, the styles of results and input can be compared and users can control generated serialized results by setting the input pattern weights. To meet user’s implicit preferences and provide novelty in creative design, we propose an evolutionary approach to creative synthesis. The system generates new patterns continuously based on LTD grafting, meanwhile user selection of preferred patterns will guide the direction of evolution. Experiments using the developed prototype system show that our approach can synthesize novel and complex patterns effectively, meeting different requirements in practice and providing plenty of digital textures for products. © 2019, Springer-Verlag GmbH Germany, part of Springer Nature.","2020","2022-11-04 11:53:13","2023-09-01 16:55:47","","1141-1155","","6","36","","Visual Comput","","","","","","","","English","","","Scopus","","","","Publisher: Springer","","","","Binary trees; DESIGN; Design space exploration; Design tool; Design tools; GraphicaL model; Graphical models; HEMDIG - SCOPUS; HEMDIG - WOS; Layouts; Patterns; RELATIVE POSITIONS; REPRESENTATION; SCOPUS; Synthesis; Synthesis (chemical); SYSTEM; TEXTILE; Textures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G7FA775H","journalArticle","2020","Posch, C.; Rampl, G.","Lima or cima? Structure recognition and OCR in building the corpus of the Austrian Alpine Club Journal","International Journal of Corpus Linguistics","","13846655 (ISSN)","10.1075/ijcl.19094.pos","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097218873&doi=10.1075%2fijcl.19094.pos&partnerID=40&md5=e6d481b80d05c74c0a56e7a4d5e35f87","This paper outlines the construction of the corpus Alpenwort, a large, genre-based corpus of German texts on alpinism. We report on issues related to building the corpus from the Austrian Alpine Club Journal (1869–2010). First, a general description of our data and the project phases from digitization and annotation to publication is given. We focus on the most interesting challenges that the diverse layouts and the extensive use of Fraktur typefacing posed for optical layout recognition and optical character recognition (OCR) as well as post correction. The corrected data was lemmatized and annotated with part-of-speech information including named entities as well as TEI-conformant metadata. The resulting 19.9-million-word corpus is designed to be queried using CQPweb and Hyperbase and can be accessed freely online. Lastly, we give a short roadmap of current and future expansions and improvements as corpus data has been and is being enhanced in follow-up projects. © John Benjamins Publishing Company","2020","2022-11-04 11:53:10","2023-09-01 16:55:51","","489-503","","4","25","","Int. J. Corpus Linguist.","","","","","","","","English","","","Scopus","","","","Publisher: John Benjamins Publishing Company","","","","alpinism; Alpinism; document structure recognition; Document structure recognition; German Fraktur typeface; HEMDIG - SCOPUS; HEMDIG - WOS; OCR; SCOPUS; specialized corpora; Specialized corpora","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SL5EDCVF","journalArticle","2020","Kim, D.-Y.; Park, J.-W.; Baek, S.; Park, K.-B.; Kim, H.-R.; Park, J.-I.; Kim, H.-S.; Kim, B.-B.; Oh, H.-Y.; Namgung, K.; Baek, W.","A modular factory testbed for the rapid reconfiguration of manufacturing systems","Journal of Intelligent Manufacturing","","09565515 (ISSN)","10.1007/s10845-019-01471-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064196111&doi=10.1007%2fs10845-019-01471-2&partnerID=40&md5=f6c59cffae8b6f225bd3e30900a2ac67","The recent manufacturing trend toward mass customization and further personalization of products requires factories to be smarter than ever before in order to: (1) quickly respond to customer requirements, (2) resiliently retool machinery and adjust operational parameters for unforeseen system failures and product quality problems, and (3) retrofit old systems with upcoming new technologies. Furthermore, product lifecycles are becoming shorter due to unbounded and unpredictable customer requirements, thereby requiring reconfigurable and versatile manufacturing systems that underpin the basic building blocks of smart factories. This study introduces a modular factory testbed, emphasizing transformability and modularity under a distributed shop-floor control architecture. The main technologies and methods, being developed and verified through the testbed, are presented from the four aspects of rapid factory transformation: self-layout recognition, rapid workstation and robot reprogramming, inter-layer information sharing, and configurable software for shop-floor monitoring. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","2020","2022-11-04 11:53:14","2023-09-01 16:56:22","","661-680","","3","31","","J Intell Manuf","","","","","","","","English","","","Scopus","","","","Publisher: Springer","","","","ARCHITECTURE; Basic building block; Closed loop control systems; Customer requirements; DESIGN; Distributed control; Distributed parameter control systems; Floors; HEMDIG - SCOPUS; HEMDIG - WOS; Information sharing; INTEGRATION; Life cycle; Machinery; Mass customization; MODEL; Operational parameters; PLATFORM; PRODUCT; Product life cycles; Quality control; Reconfigurable; RESOURCE; ROBOT; SCOPUS; SMART; Smart factory; SUPPORT; Systems engineering; Testbed; Testbeds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3Y5D3LET","journalArticle","2020","Liu, Y.; Lai, Y.; Chen, J.; Liang, L.; Deng, Q.","SCUT-AutoALP: A diverse benchmark dataset for automatic architectural layout parsing","IEICE Transactions on Information and Systems","","09168532 (ISSN)","10.1587/transinf.2020EDL8076","","Computer aided design (CAD) technology is widely used for architectural design, but current CAD tools still require high-level design specifications from human. It would be significant to construct an intelligent CAD system allowing automatic architectural layout parsing (AutoALP), which generates candidate designs or predicts architectural attributes without much user intervention. To tackle these problems, many learning-based methods were proposed, and benchmark dataset become one of the essential elements for the data-driven AutoALP. This paper proposes a new dataset called SCUT-AutoALP for multi-paradigm applications. It contains two subsets: 1) Subset-I is for floor plan design containing 300 residential floor plan images with layout, boundary and attribute labels; 2) Subset-II is for urban plan design containing 302 campus plan images with layout, boundary and attribute labels. We analyzed the samples and labels statistically, and evaluated SCUT-AutoALP for different layout parsing tasks of floor plan/urban plan based on conditional generative adversarial networks (cGAN) models. The results verify the effectiveness and indicate the potential applications of SCUT-AutoALP. The dataset is available at https://github.com/designfuturelab702/SCUT-AutoALP-DatabaseRelease. © 2020 The Institute of Electronics, Information and Communication Engineers","2020","2022-11-04 11:53:10","2023-09-01 16:56:17","","2725-2729","","12","E103D","","IEICE Trans Inf Syst","","","","","","","","English","","","Scopus","","","","Publisher: Institute of Electronics, Information and Communication, Engineers, IEICE","","","","Adversarial networks; Architectural attributes; Benchmark datasets; Computer aided design; Essential elements; floor plan; Floor plan; Floor plan designs; Floors; GAN; HEMDIG - SCOPUS; HEMDIG - WOS; High-level design; image parsing; Image parsing; Learning-based methods; SCOPUS; urban plan; Urban plan; User intervention","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KV6VD4RM","journalArticle","2020","Deng, Y.; Han, S.-Y.; Li, J.; Rong, J.; Fan, W.; Sun, T.","The design of tourism product CAD threedimensional modeling system using VR technology","PLoS ONE","","19326203 (ISSN)","10.1371/journal.pone.0244205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098936481&doi=10.1371%2fjournal.pone.0244205&partnerID=40&md5=95aba59d73e143e3fbfac90b280e2958","In view of the high homogeneity of tourism products all over the country, an attempt is made to design virtual visit tourism products with cultural experience background, which can reflect the characteristics of culture + tourism in different scenic spots, so that tourists can deeply experience the local culture. Combined with computer aided design (CAD), the virtual three-dimensional (3D) modeling system of scenic spots is designed, and VR real scene visit interactive tourism products suitable for different scenic spots are designed. 360° VR panoramic display technology is used for 360° VR panoramic video shooting and visiting system display production of Elephant Trunk Hill park scenery. A total of 157 images are collected and 720 cloud panoramic interactive H5 tool is selected to produce a display system suitable for 360° VR panoramic display of scenic spots. Meanwhile, based on single view RGB-D image, the latest convolutional neural network (CNN) algorithm and point cloud processing algorithm are used to design the indoor 3D scene reconstruction algorithm based on semantic understanding. Experiments show that the pixel accuracy and mean intersection over union of the indoor scene layout segmentation network segmentation results are 89.5% and 60.9%, respectively, that is, it has high accuracy. The VR real scene visit interactive tourism product can make tourists have a more immersive sense of interaction and experience before, during and after the tour. © 2020 Deng et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","2020","2022-11-04 11:53:08","2023-09-01 16:56:37","","","","12 December","15","","PLoS ONE","","","","","","","","English","","","Scopus","","","","Publisher: Public Library of Science","","","","Article; cloud computing; computer aided design; Computer-Aided Design; controlled study; convolutional neural network; economics; EXPERIENCE; HEMDIG - SCOPUS; HEMDIG - WOS; human; Humans; image display; marketing; Marketing; Neural Networks, Computer; procedures; product design; reconstruction algorithm; SCOPUS; segmentation algorithm; semantics; technology; three dimensional computer aided design; tourism; Tourism; virtual reality; Virtual Reality; VIRTUAL-REALITY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48MAKUG3","conferencePaper","2021","Manandhar, D.; Jin, H.; Collomosse, J.","Magic layouts: Structural prior for component detection in user interface designs","Proc IEEE Comput Soc Conf Comput Vision Pattern Recognit","10636919 (ISSN); 9781665445092 (ISBN)","","10.1109/CVPR46437.2021.01555","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123216048&doi=10.1109%2fCVPR46437.2021.01555&partnerID=40&md5=bf5f35aa4d05861a7f71a89956ea30f5","We present Magic Layouts; a method for parsing screenshots or hand-drawn sketches of user interface (UI) layouts. Our core contribution is to extend existing detectors to exploit a learned structural prior for UI designs, enabling robust detection of UI components; buttons, text boxes and similar. Specifically we learn a prior over mobile UI layouts, encoding common spatial co-occurrence relationships between different UI components. Conditioning region proposals using this prior leads to performance gains on UI layout parsing for both hand-drawn UIs and app screenshots, which we demonstrate within the context an interactive application for rapidly acquiring digital prototypes of user experience (UX) designs. © 2021 IEEE","2021","2022-11-04 11:52:58","2023-09-01 16:54:57","2021-06-19","15804-15813","","","","","","","","","","","IEEE Computer Society","","English","","","Scopus","","","","Journal Abbreviation: Proc IEEE Comput Soc Conf Comput Vision Pattern Recognit","","","","Co-occurrence relationships; Component detection; Digital devices; Drawing (graphics); Hand-drawn sketches; HEMDIG - SCOPUS; HEMDIG - WOS; Learn+; Mobile user interface; Palmprint recognition; Robust detection; SCOPUS; Screenshots; User interface components; User interface designs; User interface layouts; User interfaces","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition, CVPR 2021","","","","","","","","","","","","","","",""
"UKL2UWZ9","conferencePaper","2021","Zhang, W.; Liu, Y.","Room Layout Estimation by Learning Depth Maps of Planes from 2D Layout Labels","Int. Conf. Mechatronics Mach. Vis. Pract., M2VIP","9781665431538 (ISBN)","","10.1109/M2VIP49856.2021.9665046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124793010&doi=10.1109%2fM2VIP49856.2021.9665046&partnerID=40&md5=ec6b34c581560641ff01edfde08c8012","Room layout estimation is a basic mission in understanding the indoor scene and has a wide range of applications. Specifically, the task of room layout estimation is to segment an indoor RGB image with semantic surface labels, i.e., ceiling, floor, and walls. A straightforward solution for the problem is to estimate the geometry of the dominant indoor planes. However, since the ground truth depth maps of the layout is not easy to obtain, research in this direction is rare. In this paper, we focus on the cuboid rooms and propose an effective learning framework that can learn the depth maps of planes from 2D layout labels without ground truth depth maps. We employ a deep network to learn the surface parameters, which can be used to produce depth maps of planes and layout results. Then we propose stereo supervision mechanism that encourages the generated layout to be consistent with the ground truth layout segmentation along Z axis and layout edge on the image plane simultaneously, so that the learned surface parameters and layout results are reasonable. Experimental results show that our method can produce high-quality layout estimates and corresponding depth maps on benchmark datasets. © 2021 IEEE.","2021","2022-11-04 11:52:56","2023-09-01 16:54:50","2021-11-26","777-782","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Int. Conf. Mechatronics Mach. Vis. Pract., M2VIP","","","","Benchmarking; Computer vision; Depthmap; Effective learning; GEOMETRY; Ground truth; HEMDIG - SCOPUS; HEMDIG - WOS; High quality; Image plane; Learn+; Learning frameworks; RGB images; SCENE; SCOPUS; Semantic Segmentation; Semantics; Stereo image processing; Supervision mechanisms; Surface parameter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021 27th International Conference on Mechatronics and Machine Vision in Practice, M2VIP 2021","","","","","","","","","","","","","","",""
"8RF5MRSM","conferencePaper","2022","Lu, C.; Dubbelman, G.","Self-Supervised Road Layout Parsing with Graph Auto-Encoding","IEEE Intell Veh Symp Proc","9781665488211 (ISBN)","","10.1109/IV51971.2022.9827287","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135377781&doi=10.1109%2fIV51971.2022.9827287&partnerID=40&md5=ecfd22d28f85636b2e179839e48793d5","Aiming for higher-level scene understanding, this work presents a neural network approach that takes a road-layout map in bird's-eye-view as input, and predicts a human-interpretable graph that represents the road's topological layout. Our approach elevates the understanding of road layouts from pixel level to the level of graphs. To achieve this goal, an image-graph-image auto-encoder is utilized. The network is designed to learn to regress the graph representation at its auto-encoder bottleneck. This learning is self-supervised by an image reconstruction loss, without needing any external manual annotations. We create a synthetic dataset containing common road layout patterns and use it for training of the auto-encoder in addition to the real-world Argoverse dataset. By using this additional synthetic dataset, which conceptually captures human knowledge of road layouts and makes this available to the network for training, we are able to stabilize and further improve the performance of topological road layout understanding on the real-world Argoverse dataset. The evaluation shows that our approach exhibits comparable performance to a strong fully-supervised baseline. © 2022 IEEE.","2022","2022-11-04 11:52:47","2023-09-01 16:54:41","2022-06-05","842-851","","","2022-June","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: IEEE Intell Veh Symp Proc","","","","Auto encoders; Bird's eye view; Computer vision; Encoding (symbols); Encodings; HEMDIG - SCOPUS; HEMDIG - WOS; Image reconstruction; Neural-networks; Performance; Pixel level; Real-world; Road layouts; Roads and streets; Scene understanding; SCOPUS; Signal encoding; Synthetic datasets; Topology; VISION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022 IEEE Intelligent Vehicles Symposium, IV 2022","","","","","","","","","","","","","","",""
"TIDHT5NW","conferencePaper","2022","Shekhar, S.; Prakash Reddy Guda, B.; Chaubey, A.; Jindal, I.; Jain, A.","OPAD: An Optimized Policy-based Active Learning Framework for Document Content Analysis","IEEE Comput. Soc. Conf. Comput. Vis. Pattern Recogn. Workshops","978-1-66548-739-9","","10.1109/CVPRW56347.2022.00320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137819057&doi=10.1109%2fCVPRW56347.2022.00320&partnerID=40&md5=4eceaffff6e78914a6437693887124d5","Documents are central to many business systems, and include forms, reports, contracts, invoices or purchase orders. The information in documents is typically in natural language, but can be organized in various layouts and formats. There have been recent spurt of interest in understanding document content with novel deep learning architectures. However, document understanding tasks need dense information annotations, which are costly to scale and generalize. Several active learning techniques have been proposed to reduce the overall budget of annotation while maintaining the performance of the underlying deep learning model. In this paper, we propose OPAD, a novel framework using reinforcement policy for active learning in content detection tasks for documents. The proposed framework learns the acquisition function to decide the samples to be selected while optimizing performance metrics that the tasks typically have. Furthermore, we extend to weak labelling scenarios to further reduce the cost of annotation significantly. We propose novel rewards to account for class imbalance and user feedback in the annotation interface, to improve the active learning method. We show superior performance of the proposed OPAD framework for active learning for various tasks related to document understanding like layout parsing, object detection and named entity recognition. Ablation studies for human feedback and class imbalance rewards are presented, along with a comparison of annotation times for different approaches. © 2022 IEEE.","2022","2022-11-04 11:52:44","2023-09-01 16:54:29","2022-06-19","2825-2835","","","2022-June","","","","","","","","IEEE Computer Society","","English","","","Scopus","WOS:000861612702113","","","Journal Abbreviation: IEEE Comput. Soc. Conf. Comput. Vis. Pattern Recogn. Workshops","","","","Active Learning; Budget control; Business systems; Class imbalance; Content analysis; Deep learning; Document contents; Document understanding; HEMDIG - SCOPUS; HEMDIG - WOS; Learning frameworks; Learning systems; Object detection; Optimized policies; Performance; Policy-based; Purchasing; SCOPUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops, CVPRW 2022","","","","","","","","","","","","","","",""
"QRVRMIKZ","journalArticle","2022","Raman, N.; Shah, S.; Veloso, M.","Synthetic document generator for annotation-free layout recognition","Pattern Recognition","","00313203 (ISSN)","10.1016/j.patcog.2022.108660","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127197928&doi=10.1016%2fj.patcog.2022.108660&partnerID=40&md5=fe083de6fdf8e607e20729011e7b4d5f","Analyzing the layout of a document to identify headers, sections, tables, figures etc. is critical to understanding its content. Deep learning based approaches for detecting the layout structure of document images have been promising. However, these methods require a large number of annotated examples during training, which are both expensive and time consuming to obtain. We describe here a synthetic document generator that automatically produces realistic documents with labels for spatial positions, extents and categories of the layout elements. The proposed generative process treats every physical component of a document as a random variable and models their intrinsic dependencies using a Bayesian Network graph. Our hierarchical formulation using stochastic templates allow parameter sharing between documents for retaining broad themes and yet the distributional characteristics produces visually unique samples, thereby capturing complex and diverse layouts. We empirically illustrate that a deep layout detection model trained purely on the synthetic documents can match the performance of a model that uses real documents. © 2022 Elsevier Ltd","2022","2022-11-04 11:52:42","2023-09-01 16:54:36","","","","","128","","Pattern Recogn.","","","","","","","","English","","","Scopus","WOS:000790820100006","","","Publisher: Elsevier Ltd","","","","Bayesia n networks; Bayesian network; Bayesian networks; Deep learning; Document images; Free layouts; Generative process; HEMDIG - SCOPUS; HEMDIG - WOS; Image annotation; Layout analysis; Layout structure; Learning-based approach; Physical components; SCOPUS; Spatial positions; Stochastic systems; Synthetic image generation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E5MUG8D5","journalArticle","2021","Elanwar, R.; Qin, W.; Betke, M.; Wijaya, D.","Extracting text from scanned Arabic books: a large-scale benchmark dataset and a fine-tuned Faster-R-CNN model","International Journal on Document Analysis and Recognition","","14332833 (ISSN)","10.1007/s10032-021-00382-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117632510&doi=10.1007%2fs10032-021-00382-4&partnerID=40&md5=0300f16ad30c3d96f79b825ffb3032bd","Datasets of documents in Arabic are urgently needed to promote computer vision and natural language processing research that addresses the specifics of the language. Unfortunately, publicly available Arabic datasets are limited in size and restricted to certain document domains. This paper presents the release of BE-Arabic-9K, a dataset of more than 9000 high-quality scanned images from over 700 Arabic books. Among these, 1500 images have been manually segmented into regions and labeled by their functionality. BE-Arabic-9K includes book pages with a wide variety of complex layouts and page contents, making it suitable for various document layout analysis and text recognition research tasks. The paper also presents a page layout segmentation and text extraction baseline model based on fine-tuned Faster R-CNN structure (FFRA). This baseline model yields cross-validation results with an average accuracy of 99.4% and F1 score of 99.1% for text versus non-text block classification on 1500 annotated images of BE-Arabic-9K. These results are remarkably better than those of the state-of-the-art Arabic book page segmentation system ECDP. FFRA also outperforms three other prior systems when tested on a competition benchmark dataset, making it an outstanding baseline model to challenge. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","2021","2022-11-04 11:52:50","2023-09-01 16:55:05","","349-362","","4","24","","Int. J. Doc. Anal. Recogn.","","","","","","","","English","","","Scopus","","","","Publisher: Springer Science and Business Media Deutschland GmbH","","","","Benchmark datasets; Character recognition; Convolutional neural networks; Cross validation; Document layout analysis; DOCUMENTS; HEMDIG - SCOPUS; HEMDIG - WOS; IMAGES; Large dataset; LAYOUT ANALYSIS; NAtural language processing; Natural language processing systems; Page segmentation; SCOPUS; SEGMENTATION; State of the art; Text block classification; Text processing; Text recognition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DXZRMMY4","journalArticle","2022","Zhang, W.; Zhang, Y.; Song, R.; Liu, Y.; Zhang, W.","3D Layout Estimation via Weakly Supervised Learning of Plane Parameters from 2D Segmentation","IEEE Transactions on Image Processing","","10577149 (ISSN)","10.1109/TIP.2021.3131025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122074272&doi=10.1109%2fTIP.2021.3131025&partnerID=40&md5=594f7f3f1c04d419291928400b1b1d1d","The task of 3D layout estimation in an indoor scene is to predict the holistic 3D structural information of the scene from an RGB image. It is costly to obtain the ground truth 3D layout, and this issue severely restricts the learning based 3D layout estimation approaches. In this paper, we present a novel weakly supervised learning framework that is able to learn the 3D layout effectively with 2D layout segmentation mask as supervision. We employ a deep neural network to predict the plane parameters and camera intrinsic parameters in the image. Based on the predicted plane instances, the 3D layout as well as the corresponding depth map and 2D segmentation can be generated. The key objectives for learning meaningful plane parameters are the label consistency of layout segmentation and depth consistency of border pixels from adjacent planes, with which the ground truth 2D layout segmentation is able to supervise the learning of the 3D layout. We further incorporate 3D geometric reasoning and prior knowledge in the learning process to ensure that the learned 3D layout is realistic and reasonable. Experimental results show that our method can produce accurate 3D layout estimates by weakly supervised learning. © 1992-2012 IEEE.","2022","2022-11-04 11:52:49","2023-09-01 16:54:12","","868-879","","","31","","IEEE Trans Image Process","","","","","","","","English","","","Scopus","WOS:000739632300006","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","","","","2D segmentation; 3d layout estimation; 3D layout estimation; 3D layouts; Cameras; Cognition; Computer vision; Deep neural networks; Estimation; GEOMETRY; HEMDIG - SCOPUS; HEMDIG - WOS; Image segmentation; INDOOR; Layout; monocular stereo vision; Monocular stereo vision; Parameter estimation; Plane parameter; plane parameters; SCOPUS; Solid modeling; Solid modelling; Stereo image processing; Stereo vision; Supervised learning; Three dimensional computer graphics; Three dimensional displays; Three-dimensional display; Three-dimensional displays; weakly supervised learning; Weakly supervised learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EXLBVJIC","journalArticle","2021","Chen, YY; Wang, WL; Liu, HM; Cai, ZQ; Zhao, PH","Layout Segmentation and Description of Tibetan Document Images Based on Adaptive Run Length Smoothing Algorithm","LASER & OPTOELECTRONICS PROGRESS","","1006-4125","10.3788/L0P202158.1410006","","Layout segmentation is an important basic step in the process of document image analysis and recognition. In order to explore a suitable method for layout segmentation and description of Tibetan document images, a research method based on the adaptive run length smoothing algorithm is proposed. Firstly, according to the layout structure of Tibetan document images, K-means clustering analysis is used to get the run length threshold suitable for the layout, smooth the run length, find the connected component, and realize the layout segmentation. Then, according to the external contour characteristics of each layout element, the text area and nontext area are simply distinguished. Finally, the text area is recognized by a Tibetan text recognizer, and then the extensible markup language is used to record layout information and realize layout description. Experiments on Tibetan primary and secondary school teaching materials and stereotyped Tibetan document images show that this method can achieve good layout analysis results.","2021-07","2023-09-01 16:49:25","2023-09-01 16:50:54","","","","14","58","","","","","","","","","","Chinese","","","","WOS:000686494700015","","","","","","","adaptive run length smoothing; HEMDIG - WOS; image processing; layout description; layout segmentation; Tibetan document image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A54Z3JJX","journalArticle","2023","De Nardin, A; Zottin, S; Piciarelli, C; Colombi, E; Foresti, GL","Few-Shot Pixel-Precise Document Layout Segmentation via Dynamic Instance Generation and Local Thresholding","INTERNATIONAL JOURNAL OF NEURAL SYSTEMS","","0129-0657","10.1142/S0129065723500521","","Over the years, the humanities community has increasingly requested the creation of artificial intelligence frameworks to help the study of cultural heritage. Document Layout segmentation, which aims at identifying the different structural components of a document page, is a particularly interesting task connected to this trend, specifically when it comes to handwritten texts. While there are many effective approaches to this problem, they all rely on large amounts of data for the training of the underlying models, which is rarely possible in a real-world scenario, as the process of producing the ground truth segmentation task with the required precision to the pixel level is a very time-consuming task and often requires a certain degree of domain knowledge regarding the documents at hand. For this reason, in this paper, we propose an effective few-shot learning framework for document layout segmentation relying on two novel components, namely a dynamic instance generation and a segmentation refinement module. This approach is able of achieving performances comparable to the current state of the art on the popular Diva-HisDB dataset, while relying on just a fraction of the available data.","2023-08-10","2023-09-01 16:49:25","2023-09-01 16:50:54","","","","","","","","","","","","","","","English","","","","WOS:001047104800001","","","","","","","Document layout segmentation; few-shot learning; handwritten documents analysis; HEMDIG - WOS; image segmentation; layout analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPQNCD6D","journalArticle","2023","You, JN; Wang, Q","Sublinear information bottleneck based two-stage deep learning approach to genealogy layout recognition","FRONTIERS IN NEUROSCIENCE","","1662-453X","10.3389/fnins.2023.1230786","","As an important part of human cultural heritage, the recognition of genealogy layout is of great significance for genealogy research and preservation. This paper proposes a novel method for genealogy layout recognition using our introduced sublinear information bottleneck (SIB) and two-stage deep learning approach. We first proposed an SIB for extracting relevant features from the input image, and then uses the deep learning classifier SIB-ResNet and object detector SIB-YOLOv5 to identify and localize different components of the genealogy layout. The proposed method is evaluated on a dataset of genealogy images and achieves promising results, outperforming existing state-of-the-art methods. This work demonstrates the potential of using information bottleneck and deep learning object detection for genealogy layout recognition, which can have applications in genealogy research and preservation.","2023-06-30","2023-09-01 16:49:25","2023-09-01 16:50:17","","","","","17","","","","","","","","","","English","","","","WOS:001024946700001","","","","","","","deep learning; genealogy layout recognition; HEMDIG - WOS; ResNet; sublinear information bottleneck; YOLOv5 detector","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEMX5QSK","journalArticle","2023","Fischer, N; Hartelt, A; Puppe, F","Line-Level Layout Recognition of Historical Documents with Background Knowledge","ALGORITHMS","","1999-4893","10.3390/a16030136","","Digitization and transcription of historic documents offer new research opportunities for humanists and are the topics of many edition projects. However, manual work is still required for the main phases of layout recognition and the subsequent optical character recognition (OCR) of early printed documents. This paper describes and evaluates how deep learning approaches recognize text lines and can be extended to layout recognition using background knowledge. The evaluation was performed on five corpora of early prints from the 15th and 16th Centuries, representing a variety of layout features. While the main text with standard layouts could be recognized in the correct reading order with a precision and recall of up to 99.9%, also complex layouts were recognized at a rate as high as 90% by using background knowledge, the full potential of which was revealed if many pages of the same source were transcribed.","2023-03","2023-09-01 16:49:25","2023-09-01 16:50:54","","","","3","16","","","","","","","","","","English","","","","WOS:000953084300001","","","","","","","background knowledge; baseline detection; fully convolutional neural networks; HEMDIG - WOS; historical document analysis; layout recognition; text line detection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
